createddate,approval_type,rate
2021-05-13,Disapproval,0.39131167
2021-05-13,Approval,0.54492812
2021-05-13,Disapproval,0.38023597000000003
2021-05-13,Approval,0.52799336
2021-05-13,Disapproval,0.42421348000000003
2021-05-14,Approval,0.5239091100000001
2021-05-14,Disapproval,0.37941813
2021-05-14,Approval,0.51552327
2021-05-14,Disapproval,0.43745196999999997
2021-05-14,Approval,0.52330374
2021-05-14,Disapproval,0.38438766
2021-05-14,Approval,0.51799336
2021-05-14,Disapproval,0.44421348
2021-05-17,Approval,0.5394561999999999
2021-05-17,Disapproval,0.40825654
2021-05-17,Approval,0.5048559300000001
2021-05-17,Disapproval,0.40587670000000003
2021-05-17,Approval,0.53552327
2021-05-17,Disapproval,0.41745196999999995
2021-05-17,Approval,0.53867191
2021-05-17,Disapproval,0.39948830999999996
2021-05-17,Approval,0.50266469
2021-05-17,Disapproval,0.39489514
2021-05-17,Approval,0.53390935
2021-05-17,Disapproval,0.38419798
2021-05-17,Approval,0.53944269
2021-05-17,Disapproval,0.41705105000000003
2021-05-17,Approval,0.53799336
2021-05-17,Disapproval,0.42421348000000003
2021-05-18,Approval,0.52552327
2021-05-18,Disapproval,0.41745196999999995
2021-05-18,Approval,0.52799336
2021-05-18,Disapproval,0.42421348000000003
2021-05-19,Approval,0.53737007
2021-05-19,Disapproval,0.41029437
2021-05-19,Approval,0.53659613
2021-05-19,Disapproval,0.42463042
2021-05-19,Approval,0.54659613
2021-05-19,Disapproval,0.41963042
2021-05-19,Approval,0.5463173299999999
2021-05-19,Disapproval,0.42458225
2021-05-19,Approval,0.54659613
2021-05-19,Disapproval,0.41463042
2021-05-19,Approval,0.52659613
2021-05-19,Disapproval,0.45463042000000004
2021-05-19,Approval,0.53552327
2021-05-19,Disapproval,0.41745196999999995
2021-05-19,Approval,0.52485593
2021-05-19,Disapproval,0.41587670000000004
2021-05-19,Approval,0.53492812
2021-05-19,Disapproval,0.40023597
2021-05-19,Approval,0.53553495
2021-05-19,Disapproval,0.41131166999999996
2021-05-19,Approval,0.54553495
2021-05-19,Disapproval,0.40631166999999996
2021-05-19,Approval,0.54553495
2021-05-19,Disapproval,0.40131166999999995
2021-05-19,Approval,0.52266469
2021-05-19,Disapproval,0.40489514
2021-05-19,Approval,0.5478328299999999
2021-05-19,Disapproval,0.42862995
2021-05-19,Approval,0.51606598
2021-05-19,Disapproval,0.43669508
2021-05-19,Approval,0.52413204
2021-05-19,Disapproval,0.42128003999999997
2021-05-19,Approval,0.53799336
2021-05-19,Disapproval,0.42421348000000003
2021-05-20,Approval,0.53659613
2021-05-20,Disapproval,0.40463042
2021-05-20,Approval,0.52659613
2021-05-20,Disapproval,0.40463042
2021-05-20,Approval,0.52659613
2021-05-20,Disapproval,0.40463042
2021-05-20,Approval,0.52659613
2021-05-20,Disapproval,0.40463042
2021-05-20,Approval,0.52659613
2021-05-20,Disapproval,0.40463042
2021-05-20,Approval,0.52659613
2021-05-20,Disapproval,0.40463042
2021-05-20,Approval,0.54659613
2021-05-20,Disapproval,0.39463042000000004
2021-05-20,Approval,0.52659613
2021-05-20,Disapproval,0.41463042
2021-05-20,Approval,0.54552327
2021-05-20,Disapproval,0.39745197
2021-05-20,Approval,0.53553495
2021-05-20,Disapproval,0.39131167
2021-05-20,Approval,0.52553495
2021-05-20,Disapproval,0.39131167
2021-05-20,Approval,0.52553495
2021-05-20,Disapproval,0.39131167
2021-05-20,Approval,0.52553495
2021-05-20,Disapproval,0.39131167
2021-05-20,Approval,0.52553495
2021-05-20,Disapproval,0.39131167
2021-05-20,Approval,0.52553495
2021-05-20,Disapproval,0.39131167
2021-05-20,Approval,0.52553495
2021-05-20,Disapproval,0.40131166999999995
2021-05-20,Approval,0.54553495
2021-05-20,Disapproval,0.38131167
2021-05-20,Approval,0.54799336
2021-05-20,Disapproval,0.40421348
2021-05-21,Approval,0.5281500100000001
2021-05-21,Disapproval,0.39749653
2021-05-21,Approval,0.5588824
2021-05-21,Disapproval,0.41158535999999996
2021-05-21,Approval,0.55183597
2021-05-21,Disapproval,0.40429697
2021-05-21,Approval,0.54552327
2021-05-21,Disapproval,0.39745197
2021-05-21,Approval,0.55182703
2021-05-21,Disapproval,0.38887243
2021-05-21,Approval,0.57483619
2021-05-21,Disapproval,0.40075180000000005
2021-05-21,Approval,0.5473700699999999
2021-05-21,Disapproval,0.40029437
2021-05-21,Approval,0.5270059899999999
2021-05-21,Disapproval,0.39048882
2021-05-21,Approval,0.54997248
2021-05-21,Disapproval,0.38221848999999997
2021-05-21,Approval,0.54492812
2021-05-21,Disapproval,0.39023597000000004
2021-05-21,Approval,0.56134218
2021-05-21,Disapproval,0.41565131
2021-05-21,Approval,0.55370073
2021-05-21,Disapproval,0.41010219
2021-05-21,Approval,0.5529753000000001
2021-05-21,Disapproval,0.39200617
2021-05-21,Approval,0.54799336
2021-05-21,Disapproval,0.40421348
2021-05-21,Approval,0.57663144
2021-05-21,Disapproval,0.40270431
2021-05-24,Approval,0.53659613
2021-05-24,Disapproval,0.40463042
2021-05-24,Approval,0.54659613
2021-05-24,Disapproval,0.41463042
2021-05-24,Approval,0.56552327
2021-05-24,Disapproval,0.36745196999999996
2021-05-24,Approval,0.53553495
2021-05-24,Disapproval,0.39131167
2021-05-24,Approval,0.54553495
2021-05-24,Disapproval,0.40131166999999995
2021-05-24,Approval,0.56799336
2021-05-24,Disapproval,0.37421348000000004
2021-05-25,Approval,0.56683597
2021-05-25,Disapproval,0.37429696999999995
2021-05-25,Approval,0.56552327
2021-05-25,Disapproval,0.37745196999999997
2021-05-25,Approval,0.53659613
2021-05-25,Disapproval,0.43463042
2021-05-25,Approval,0.53553495
2021-05-25,Disapproval,0.42131166999999997
2021-05-25,Approval,0.56870073
2021-05-25,Disapproval,0.38010219
2021-05-25,Approval,0.56799336
2021-05-25,Disapproval,0.38421348
2021-05-25,Approval,0.5260659799999999
2021-05-25,Disapproval,0.42669508
2021-05-26,Approval,0.5123586
2021-05-26,Disapproval,0.4087775
2021-05-26,Approval,0.52362465
2021-05-26,Disapproval,0.39140672000000004
2021-05-26,Approval,0.52518611
2021-05-26,Disapproval,0.43188048
2021-05-26,Approval,0.53485593
2021-05-26,Disapproval,0.3958767
2021-05-26,Approval,0.57552327
2021-05-26,Disapproval,0.36745196999999996
2021-05-26,Approval,0.5333991
2021-05-26,Disapproval,0.41352511999999997
2021-05-26,Approval,0.5100875899999999
2021-05-26,Disapproval,0.40204054
2021-05-26,Approval,0.52157561
2021-05-26,Disapproval,0.38511383000000005
2021-05-26,Approval,0.53266469
2021-05-26,Disapproval,0.38489514
2021-05-26,Approval,0.50755142
2021-05-26,Disapproval,0.42115361
2021-05-26,Approval,0.52628524
2021-05-26,Disapproval,0.43668766
2021-05-26,Approval,0.57799336
2021-05-26,Disapproval,0.37421348000000004
2021-05-26,Approval,0.53413204
2021-05-26,Disapproval,0.41128003999999996
2021-05-26,Approval,0.53625263
2021-05-26,Disapproval,0.41592625
2021-05-27,Approval,0.52659613
2021-05-27,Disapproval,0.41463042
2021-05-27,Approval,0.52659613
2021-05-27,Disapproval,0.41463042
2021-05-27,Approval,0.52659613
2021-05-27,Disapproval,0.41463042
2021-05-27,Approval,0.52659613
2021-05-27,Disapproval,0.42463042
2021-05-27,Approval,0.52659613
2021-05-27,Disapproval,0.42463042
2021-05-27,Approval,0.52659613
2021-05-27,Disapproval,0.42463042
2021-05-27,Approval,0.52659613
2021-05-27,Disapproval,0.41463042
2021-05-27,Approval,0.55552327
2021-05-27,Disapproval,0.38745197
2021-05-27,Approval,0.50737007
2021-05-27,Disapproval,0.45029437
2021-05-27,Approval,0.52553495
2021-05-27,Disapproval,0.40131166999999995
2021-05-27,Approval,0.52553495
2021-05-27,Disapproval,0.40131166999999995
2021-05-27,Approval,0.52553495
2021-05-27,Disapproval,0.40131166999999995
2021-05-27,Approval,0.52553495
2021-05-27,Disapproval,0.41131166999999996
2021-05-27,Approval,0.52553495
2021-05-27,Disapproval,0.41131166999999996
2021-05-27,Approval,0.52553495
2021-05-27,Disapproval,0.41131166999999996
2021-05-27,Approval,0.52553495
2021-05-27,Disapproval,0.40131166999999995
2021-05-27,Approval,0.50492812
2021-05-27,Disapproval,0.44023597000000003
2021-05-27,Approval,0.55799336
2021-05-27,Disapproval,0.39421348
2021-05-28,Approval,0.5048559300000001
2021-05-28,Disapproval,0.41587670000000004
2021-05-28,Approval,0.50266469
2021-05-28,Disapproval,0.40489514
2021-05-03,Approval,0.54659613
2021-05-03,Disapproval,0.40463042
2021-05-03,Approval,0.54683597
2021-05-03,Disapproval,0.39429696999999997
2021-05-03,Approval,0.51329282
2021-05-03,Disapproval,0.35886474999999995
2021-05-03,Approval,0.50552327
2021-05-03,Disapproval,0.42745196999999996
2021-05-03,Approval,0.54553495
2021-05-03,Disapproval,0.39131167
2021-05-03,Approval,0.51181999
2021-05-03,Disapproval,0.35038283
2021-05-03,Approval,0.54870073
2021-05-03,Disapproval,0.40010218999999997
2021-05-03,Approval,0.50799336
2021-05-03,Disapproval,0.43421348000000004
2021-05-03,Approval,0.54606598
2021-05-03,Disapproval,0.39669508
2021-05-04,Approval,0.51552327
2021-05-04,Disapproval,0.42745196999999996
2021-05-04,Approval,0.51799336
2021-05-04,Disapproval,0.43421348000000004
2021-05-05,Approval,0.49485593
2021-05-05,Disapproval,0.42587670000000005
2021-05-05,Approval,0.52552327
2021-05-05,Disapproval,0.40745197
2021-05-05,Approval,0.53737007
2021-05-05,Disapproval,0.39029437
2021-05-05,Approval,0.49266469
2021-05-05,Disapproval,0.41489514
2021-05-05,Approval,0.53492812
2021-05-05,Disapproval,0.38023597000000003
2021-05-05,Approval,0.52799336
2021-05-05,Disapproval,0.41421348
2021-05-05,Approval,0.50413204
2021-05-05,Disapproval,0.45128004
2021-05-06,Approval,0.53659613
2021-05-06,Disapproval,0.39463042000000004
2021-05-06,Approval,0.53659613
2021-05-06,Disapproval,0.39463042000000004
2021-05-06,Approval,0.53659613
2021-05-06,Disapproval,0.39463042000000004
2021-05-06,Approval,0.54659613
2021-05-06,Disapproval,0.39463042000000004
2021-05-06,Approval,0.54659613
2021-05-06,Disapproval,0.39463042000000004
2021-05-06,Approval,0.54659613
2021-05-06,Disapproval,0.39463042000000004
2021-05-06,Approval,0.54659613
2021-05-06,Disapproval,0.39463042000000004
2021-05-06,Approval,0.53552327
2021-05-06,Disapproval,0.40745197
2021-05-06,Approval,0.53553495
2021-05-06,Disapproval,0.38131167
2021-05-06,Approval,0.53553495
2021-05-06,Disapproval,0.38131167
2021-05-06,Approval,0.53553495
2021-05-06,Disapproval,0.38131167
2021-05-06,Approval,0.54553495
2021-05-06,Disapproval,0.38131167
2021-05-06,Approval,0.54553495
2021-05-06,Disapproval,0.38131167
2021-05-06,Approval,0.54553495
2021-05-06,Disapproval,0.38131167
2021-05-06,Approval,0.54553495
2021-05-06,Disapproval,0.38131167
2021-05-06,Approval,0.53799336
2021-05-06,Disapproval,0.41421348
2021-05-07,Approval,0.53659613
2021-05-07,Disapproval,0.41463042
2021-05-07,Approval,0.55183597
2021-05-07,Disapproval,0.40429697
2021-05-07,Approval,0.53552327
2021-05-07,Disapproval,0.40745197
2021-05-07,Approval,0.53553495
2021-05-07,Disapproval,0.40131166999999995
2021-05-07,Approval,0.55370073
2021-05-07,Disapproval,0.41010219
2021-05-07,Approval,0.53799336
2021-05-07,Disapproval,0.41421348
2021-06-01,Approval,0.57659613
2021-06-01,Disapproval,0.41463042
2021-06-01,Approval,0.52659613
2021-06-01,Disapproval,0.42463042
2021-06-01,Approval,0.57552327
2021-06-01,Disapproval,0.36745196999999996
2021-06-01,Approval,0.53329282
2021-06-01,Disapproval,0.35886474999999995
2021-06-01,Approval,0.55552327
2021-06-01,Disapproval,0.38745197
2021-06-01,Approval,0.55552327
2021-06-01,Disapproval,0.38745197
2021-06-01,Approval,0.52553495
2021-06-01,Disapproval,0.41131166999999996
2021-06-01,Approval,0.53181999
2021-06-01,Disapproval,0.35038283
2021-06-01,Approval,0.56606598
2021-06-01,Disapproval,0.39669508
2021-06-01,Approval,0.57799336
2021-06-01,Disapproval,0.37421348000000004
2021-06-01,Approval,0.55799336
2021-06-01,Disapproval,0.39421348
2021-06-01,Approval,0.55799336
2021-06-01,Disapproval,0.39421348
2021-06-10,Approval,0.51659613
2021-06-10,Disapproval,0.41463042
2021-06-10,Approval,0.51659613
2021-06-10,Disapproval,0.41463042
2021-06-10,Approval,0.51659613
2021-06-10,Disapproval,0.42463042
2021-06-10,Approval,0.51659613
2021-06-10,Disapproval,0.42463042
2021-06-10,Approval,0.51659613
2021-06-10,Disapproval,0.42463042
2021-06-10,Approval,0.51659613
2021-06-10,Disapproval,0.42463042
2021-06-10,Approval,0.50659613
2021-06-10,Disapproval,0.42463042
2021-06-10,Approval,0.49659613
2021-06-10,Disapproval,0.44463042
2021-06-10,Approval,0.54552327
2021-06-10,Disapproval,0.40745197
2021-06-10,Approval,0.5155349499999999
2021-06-10,Disapproval,0.40131166999999995
2021-06-10,Approval,0.5155349499999999
2021-06-10,Disapproval,0.40131166999999995
2021-06-10,Approval,0.5155349499999999
2021-06-10,Disapproval,0.41131166999999996
2021-06-10,Approval,0.5155349499999999
2021-06-10,Disapproval,0.41131166999999996
2021-06-10,Approval,0.5155349499999999
2021-06-10,Disapproval,0.41131166999999996
2021-06-10,Approval,0.5155349499999999
2021-06-10,Disapproval,0.41131166999999996
2021-06-10,Approval,0.5055349499999999
2021-06-10,Disapproval,0.41131166999999996
2021-06-10,Approval,0.49553495
2021-06-10,Disapproval,0.43131167
2021-06-10,Approval,0.54799336
2021-06-10,Disapproval,0.41421348
2021-06-11,Approval,0.56183597
2021-06-11,Disapproval,0.39429696999999997
2021-06-11,Approval,0.51552327
2021-06-11,Disapproval,0.42745196999999996
2021-06-11,Approval,0.53737007
2021-06-11,Disapproval,0.41029437
2021-06-11,Approval,0.53492812
2021-06-11,Disapproval,0.40023597
2021-06-11,Approval,0.56370073
2021-06-11,Disapproval,0.40010218999999997
2021-06-11,Approval,0.51799336
2021-06-11,Disapproval,0.43421348000000004
2021-06-14,Approval,0.51552327
2021-06-14,Disapproval,0.43745196999999997
2021-06-14,Approval,0.51799336
2021-06-14,Disapproval,0.44421348
2021-06-15,Approval,0.5215116
2021-06-15,Disapproval,0.43975955999999994
2021-06-15,Approval,0.51552327
2021-06-15,Disapproval,0.42745196999999996
2021-06-15,Approval,0.52199266
2021-06-15,Disapproval,0.44151485
2021-06-15,Approval,0.51799336
2021-06-15,Disapproval,0.43421348000000004
2021-06-16,Approval,0.51659613
2021-06-16,Disapproval,0.47463042
2021-06-16,Approval,0.48458244
2021-06-16,Disapproval,0.43012877000000005
2021-06-16,Approval,0.51518611
2021-06-16,Disapproval,0.43188048
2021-06-16,Approval,0.49485593
2021-06-16,Disapproval,0.4358767
2021-06-16,Approval,0.52552327
2021-06-16,Disapproval,0.41745196999999995
2021-06-16,Approval,0.48183987
2021-06-16,Disapproval,0.4231686
2021-06-16,Approval,0.49266469
2021-06-16,Disapproval,0.42489514
2021-06-16,Approval,0.49744331
2021-06-16,Disapproval,0.42956080999999996
2021-06-16,Approval,0.50606598
2021-06-16,Disapproval,0.45669508000000003
2021-06-16,Approval,0.51628524
2021-06-16,Disapproval,0.43668766
2021-06-16,Approval,0.49413204
2021-06-16,Disapproval,0.44128004
2021-06-16,Approval,0.52799336
2021-06-16,Disapproval,0.42421348000000003
2021-06-17,Approval,0.54659613
2021-06-17,Disapproval,0.41463042
2021-06-17,Approval,0.50659613
2021-06-17,Disapproval,0.42463042
2021-06-17,Approval,0.50659613
2021-06-17,Disapproval,0.42463042
2021-06-17,Approval,0.51659613
2021-06-17,Disapproval,0.42463042
2021-06-17,Approval,0.51659613
2021-06-17,Disapproval,0.42463042
2021-06-17,Approval,0.51659613
2021-06-17,Disapproval,0.42463042
2021-06-17,Approval,0.50659613
2021-06-17,Disapproval,0.42463042
2021-06-17,Approval,0.51397167
2021-06-17,Disapproval,0.44374722
2021-06-17,Approval,0.51659613
2021-06-17,Disapproval,0.42463042
2021-06-17,Approval,0.52552327
2021-06-17,Disapproval,0.41745196999999995
2021-06-17,Approval,0.50737007
2021-06-17,Disapproval,0.43029437000000004
2021-06-17,Approval,0.54553495
2021-06-17,Disapproval,0.40131166999999995
2021-06-17,Approval,0.5055349499999999
2021-06-17,Disapproval,0.41131166999999996
2021-06-17,Approval,0.5055349499999999
2021-06-17,Disapproval,0.41131166999999996
2021-06-17,Approval,0.5155349499999999
2021-06-17,Disapproval,0.41131166999999996
2021-06-17,Approval,0.5155349499999999
2021-06-17,Disapproval,0.41131166999999996
2021-06-17,Approval,0.5155349499999999
2021-06-17,Disapproval,0.41131166999999996
2021-06-17,Approval,0.5055349499999999
2021-06-17,Disapproval,0.41131166999999996
2021-06-17,Approval,0.5155349499999999
2021-06-17,Disapproval,0.41131166999999996
2021-06-17,Approval,0.51362992
2021-06-17,Disapproval,0.43572939
2021-06-17,Approval,0.50492812
2021-06-17,Disapproval,0.42023597
2021-06-17,Approval,0.52799336
2021-06-17,Disapproval,0.42421348000000003
2021-06-18,Approval,0.53552327
2021-06-18,Disapproval,0.41745196999999995
2021-06-18,Approval,0.53799336
2021-06-18,Disapproval,0.42421348000000003
2021-06-02,Approval,0.53552327
2021-06-02,Disapproval,0.41745196999999995
2021-06-02,Approval,0.51485593
2021-06-02,Disapproval,0.40587670000000003
2021-06-02,Approval,0.51266469
2021-06-02,Disapproval,0.39489514
2021-06-02,Approval,0.53799336
2021-06-02,Disapproval,0.42421348000000003
2021-06-02,Approval,0.51413204
2021-06-02,Disapproval,0.42128003999999997
2021-06-21,Approval,0.54659613
2021-06-21,Disapproval,0.40463042
2021-06-21,Approval,0.54552327
2021-06-21,Disapproval,0.39745197
2021-06-21,Approval,0.50182703
2021-06-21,Disapproval,0.44887243
2021-06-21,Approval,0.54553495
2021-06-21,Disapproval,0.39131167
2021-06-21,Approval,0.49997248
2021-06-21,Disapproval,0.44221848999999996
2021-06-21,Approval,0.54799336
2021-06-21,Disapproval,0.40421348
2021-06-21,Approval,0.5029753
2021-06-21,Disapproval,0.45200617
2021-06-22,Approval,0.5481500100000001
2021-06-22,Disapproval,0.41749653000000003
2021-06-22,Approval,0.54659613
2021-06-22,Disapproval,0.41463042
2021-06-22,Approval,0.50362465
2021-06-22,Disapproval,0.41140672
2021-06-22,Approval,0.53552327
2021-06-22,Disapproval,0.40745197
2021-06-22,Approval,0.5470059899999999
2021-06-22,Disapproval,0.41048882
2021-06-22,Approval,0.54553495
2021-06-22,Disapproval,0.40131166999999995
2021-06-22,Approval,0.5015756100000001
2021-06-22,Disapproval,0.40511383
2021-06-22,Approval,0.53799336
2021-06-22,Disapproval,0.41421348
2021-06-23,Approval,0.52659613
2021-06-23,Disapproval,0.46463042
2021-06-23,Approval,0.5533991
2021-06-23,Disapproval,0.42352512
2021-06-23,Approval,0.51485593
2021-06-23,Disapproval,0.40587670000000003
2021-06-23,Approval,0.54552327
2021-06-23,Disapproval,0.39745197
2021-06-23,Approval,0.51266469
2021-06-23,Disapproval,0.39489514
2021-06-23,Approval,0.51606598
2021-06-23,Disapproval,0.44669508
2021-06-23,Approval,0.54799336
2021-06-23,Disapproval,0.40421348
2021-06-23,Approval,0.53413204
2021-06-23,Disapproval,0.43128004
2021-06-23,Approval,0.5562526299999999
2021-06-23,Disapproval,0.42592625
2021-06-24,Approval,0.55659613
2021-06-24,Disapproval,0.41463042
2021-06-24,Approval,0.55288266
2021-06-24,Disapproval,0.39649168
2021-06-24,Approval,0.51659613
2021-06-24,Disapproval,0.42463042
2021-06-24,Approval,0.51659613
2021-06-24,Disapproval,0.42463042
2021-06-24,Approval,0.51659613
2021-06-24,Disapproval,0.42463042
2021-06-24,Approval,0.51659613
2021-06-24,Disapproval,0.42463042
2021-06-24,Approval,0.51659613
2021-06-24,Disapproval,0.41463042
2021-06-24,Approval,0.52659613
2021-06-24,Disapproval,0.41463042
2021-06-24,Approval,0.5363173299999999
2021-06-24,Disapproval,0.43458225
2021-06-24,Approval,0.52659613
2021-06-24,Disapproval,0.42463042
2021-06-24,Approval,0.5488824
2021-06-24,Disapproval,0.41158535999999996
2021-06-24,Approval,0.53552327
2021-06-24,Disapproval,0.40745197
2021-06-24,Approval,0.51737007
2021-06-24,Disapproval,0.41029437
2021-06-24,Approval,0.55553495
2021-06-24,Disapproval,0.40131166999999995
2021-06-24,Approval,0.5155349499999999
2021-06-24,Disapproval,0.41131166999999996
2021-06-24,Approval,0.5155349499999999
2021-06-24,Disapproval,0.41131166999999996
2021-06-24,Approval,0.5155349499999999
2021-06-24,Disapproval,0.41131166999999996
2021-06-24,Approval,0.5155349499999999
2021-06-24,Disapproval,0.41131166999999996
2021-06-24,Approval,0.5155349499999999
2021-06-24,Disapproval,0.40131166999999995
2021-06-24,Approval,0.52553495
2021-06-24,Disapproval,0.40131166999999995
2021-06-24,Approval,0.52553495
2021-06-24,Disapproval,0.41131166999999996
2021-06-24,Approval,0.51492812
2021-06-24,Disapproval,0.40023597
2021-06-24,Approval,0.5528531799999999
2021-06-24,Disapproval,0.39933163
2021-06-24,Approval,0.5378328299999999
2021-06-24,Disapproval,0.43862995
2021-06-24,Approval,0.55134218
2021-06-24,Disapproval,0.41565131
2021-06-24,Approval,0.53799336
2021-06-24,Disapproval,0.41421348
2021-06-25,Approval,0.52313986
2021-06-25,Disapproval,0.41417487000000003
2021-06-25,Approval,0.52171033
2021-06-25,Disapproval,0.40989304
2021-06-26,Approval,0.54183597
2021-06-26,Disapproval,0.34429697
2021-06-26,Approval,0.51485593
2021-06-26,Disapproval,0.4358767
2021-06-26,Approval,0.51266469
2021-06-26,Disapproval,0.42489514
2021-06-26,Approval,0.54370073
2021-06-26,Disapproval,0.35010219
2021-06-28,Approval,0.56659613
2021-06-28,Disapproval,0.43463042
2021-06-28,Approval,0.56659613
2021-06-28,Disapproval,0.41463042
2021-06-28,Approval,0.51552327
2021-06-28,Disapproval,0.42745196999999996
2021-06-28,Approval,0.56553495
2021-06-28,Disapproval,0.40131166999999995
2021-06-28,Approval,0.55606598
2021-06-28,Disapproval,0.41669508
2021-06-28,Approval,0.51799336
2021-06-28,Disapproval,0.43421348000000004
2021-06-29,Approval,0.56659613
2021-06-29,Disapproval,0.41463042
2021-06-29,Approval,0.51552327
2021-06-29,Disapproval,0.42745196999999996
2021-06-29,Approval,0.56553495
2021-06-29,Disapproval,0.40131166999999995
2021-06-29,Approval,0.51799336
2021-06-29,Disapproval,0.43421348000000004
2021-06-03,Approval,0.5389066
2021-06-03,Disapproval,0.41982252000000003
2021-06-03,Approval,0.52659613
2021-06-03,Disapproval,0.41463042
2021-06-03,Approval,0.52659613
2021-06-03,Disapproval,0.41463042
2021-06-03,Approval,0.52659613
2021-06-03,Disapproval,0.41463042
2021-06-03,Approval,0.52659613
2021-06-03,Disapproval,0.41463042
2021-06-03,Approval,0.52659613
2021-06-03,Disapproval,0.41463042
2021-06-03,Approval,0.52659613
2021-06-03,Disapproval,0.41463042
2021-06-03,Approval,0.51659613
2021-06-03,Disapproval,0.41463042
2021-06-03,Approval,0.52552327
2021-06-03,Disapproval,0.42745196999999996
2021-06-03,Approval,0.52737007
2021-06-03,Disapproval,0.43029437000000004
2021-06-03,Approval,0.52553495
2021-06-03,Disapproval,0.40131166999999995
2021-06-03,Approval,0.52553495
2021-06-03,Disapproval,0.40131166999999995
2021-06-03,Approval,0.52553495
2021-06-03,Disapproval,0.40131166999999995
2021-06-03,Approval,0.52553495
2021-06-03,Disapproval,0.40131166999999995
2021-06-03,Approval,0.52553495
2021-06-03,Disapproval,0.40131166999999995
2021-06-03,Approval,0.52553495
2021-06-03,Disapproval,0.40131166999999995
2021-06-03,Approval,0.5155349499999999
2021-06-03,Disapproval,0.40131166999999995
2021-06-03,Approval,0.52492812
2021-06-03,Disapproval,0.42023597
2021-06-03,Approval,0.53855198
2021-06-03,Disapproval,0.42444084
2021-06-03,Approval,0.57390935
2021-06-03,Disapproval,0.35419798
2021-06-03,Approval,0.52799336
2021-06-03,Disapproval,0.43421348000000004
2021-06-30,Approval,0.49205738
2021-06-30,Disapproval,0.41145042
2021-06-30,Approval,0.52659613
2021-06-30,Disapproval,0.46463042
2021-06-30,Approval,0.49485593
2021-06-30,Disapproval,0.4358767
2021-06-30,Approval,0.50552327
2021-06-30,Disapproval,0.43745196999999997
2021-06-30,Approval,0.48753253999999996
2021-06-30,Disapproval,0.41150968
2021-06-30,Approval,0.49266469
2021-06-30,Disapproval,0.42489514
2021-06-30,Approval,0.51606598
2021-06-30,Disapproval,0.44669508
2021-06-30,Approval,0.50799336
2021-06-30,Disapproval,0.44421348
2021-06-30,Approval,0.51413204
2021-06-30,Disapproval,0.45128004
2021-06-04,Approval,0.56183597
2021-06-04,Disapproval,0.39429696999999997
2021-06-04,Approval,0.51552327
2021-06-04,Disapproval,0.42745196999999996
2021-06-04,Approval,0.56370073
2021-06-04,Disapproval,0.40010218999999997
2021-06-04,Approval,0.51799336
2021-06-04,Disapproval,0.43421348000000004
2021-06-07,Approval,0.50552327
2021-06-07,Disapproval,0.42745196999999996
2021-06-07,Approval,0.50799336
2021-06-07,Disapproval,0.43421348000000004
2021-06-08,Approval,0.53072331
2021-06-08,Disapproval,0.40505290000000005
2021-06-08,Approval,0.51552327
2021-06-08,Disapproval,0.42745196999999996
2021-06-08,Approval,0.52362465
2021-06-08,Disapproval,0.39140672000000004
2021-06-08,Approval,0.50659613
2021-06-08,Disapproval,0.46463042
2021-06-08,Approval,0.52157561
2021-06-08,Disapproval,0.38511383000000005
2021-06-08,Approval,0.5324130300000001
2021-06-08,Disapproval,0.4092392
2021-06-08,Approval,0.51799336
2021-06-08,Disapproval,0.43421348000000004
2021-06-08,Approval,0.49606597999999996
2021-06-08,Disapproval,0.44669508
2021-06-09,Approval,0.52659613
2021-06-09,Disapproval,0.43463042
2021-06-09,Approval,0.53552327
2021-06-09,Disapproval,0.41745196999999995
2021-06-09,Approval,0.51485593
2021-06-09,Disapproval,0.40587670000000003
2021-06-09,Approval,0.52553495
2021-06-09,Disapproval,0.42131166999999997
2021-06-09,Approval,0.51266469
2021-06-09,Disapproval,0.39489514
2021-06-09,Approval,0.53799336
2021-06-09,Disapproval,0.42421348000000003
2021-06-09,Approval,0.52413204
2021-06-09,Disapproval,0.42128003999999997
